driver_id,oldest_ride,latest_ride,retention_period,retention_int
9da29e218f6be3ea257d35f98eee1088,2016-04-05,2016-06-04,60 days 00:00:00.000000000,60
9dc512e71a0f206687f60b8bfc405050,2016-04-23,2016-06-19,57 days 00:00:00.000000000,57
9ded5e80238ea1cb8e923d3f3b03ccd4,2016-05-10,2016-06-22,43 days 00:00:00.000000000,43
9e003a96a6aa5a9207530767c2a8b310,2016-05-09,2016-06-04,26 days 00:00:00.000000000,26
9e291e9ae23649f498e166278c16344a,2016-04-07,2016-06-23,77 days 00:00:00.000000000,77
9e5b47cd6f31b05e75e92a427230ebdc,2016-04-09,2016-06-26,78 days 00:00:00.000000000,78
9e9d4402b1038d103b3add7271d9b8ca,2016-04-05,2016-06-26,82 days 00:00:00.000000000,82
9ebbe10ae57214da77ecc43f6a84caf0,2016-04-09,2016-06-24,76 days 00:00:00.000000000,76
9f1b385dd82b5a43f98660a99747e3cc,2016-04-29,2016-06-26,58 days 00:00:00.000000000,58
9fa4b644d8b6ea510119808c37f22223,2016-03-30,2016-04-05,6 days 00:00:00.000000000,6
a0b52413e2eedcc5ca6f31d53ab1a96c,2016-04-01,2016-05-10,39 days 00:00:00.000000000,39
a12d788b7cd01f696bb5ebf28fa739cc,2016-03-31,2016-06-26,87 days 00:00:00.000000000,87
a1a2b1b116fad0bfb521da9cf92df2b5,2016-05-04,2016-06-25,52 days 00:00:00.000000000,52
a21d85d9c18b9589f82a618f0531ecac,2016-03-28,2016-06-07,71 days 00:00:00.000000000,71
a22aad223462e8196b76f259752ccee4,2016-03-31,2016-06-21,82 days 00:00:00.000000000,82
a2334fdb829cf96fbae920df0cce1587,2016-04-08,2016-04-10,2 days 00:00:00.000000000,2
a2bdf1915008a135e5ddaf8cf110adf9,2016-05-12,2016-06-25,44 days 00:00:00.000000000,44
a2f170312615f7d2d41b80da4d5d7a72,2016-05-11,2016-06-25,45 days 00:00:00.000000000,45
a324cc0a17ed8b72ef62b06a021224a2,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
a33de78c73e2b157118fc745e8c2214d,2016-04-27,2016-06-25,59 days 00:00:00.000000000,59
a3c39ee40d7bb0ab8e49efc44cb6735c,2016-03-30,2016-06-26,88 days 00:00:00.000000000,88
a3e28ae11607ad68dedbc2baff2210e2,2016-04-23,2016-05-09,16 days 00:00:00.000000000,16
a3e6503d6fd14f55f5a7a7e993c06c0b,2016-05-01,2016-06-20,50 days 00:00:00.000000000,50
a4401d3bb25a651812f6781fcce5df77,2016-04-14,2016-06-18,65 days 00:00:00.000000000,65
a4463e077e248abcd96b8ee584e7fec5,2016-04-22,2016-06-26,65 days 00:00:00.000000000,65
a533ee906b3e68bcd03e3e2888a844a8,2016-03-30,2016-06-22,84 days 00:00:00.000000000,84
a53de9ae055503d13bbcd6e19c5c311e,2016-04-23,2016-06-26,64 days 00:00:00.000000000,64
a5637a20ede3d6cb3be2d52d17d9174b,2016-03-31,2016-06-24,85 days 00:00:00.000000000,85
a60115fe0ec8c0e2d4fb8958a28567f6,2016-04-26,2016-06-16,51 days 00:00:00.000000000,51
a632e60ee41d9aab624a6b7fd6269976,2016-04-27,2016-06-25,59 days 00:00:00.000000000,59
a6505f04908e487e37c61c2a2a582eaf,2016-05-10,2016-06-26,47 days 00:00:00.000000000,47
a69bbe711400a8eaf17206a9d2b4f26a,2016-05-13,2016-06-25,43 days 00:00:00.000000000,43
a6fe0a06612bc9d9fd3f7dc1fd9615f0,2016-04-11,2016-06-26,76 days 00:00:00.000000000,76
a741036dcc0164fabc9155e11816f7c3,2016-04-29,2016-06-24,56 days 00:00:00.000000000,56
a746873c2f5431e9ac8e12c47a104115,2016-04-16,2016-06-26,71 days 00:00:00.000000000,71
a7638b7beea5715330ac956372522b07,2016-03-31,2016-04-28,28 days 00:00:00.000000000,28
a7ae2d9768b3eddb584395f2d984b3a2,2016-04-19,2016-06-24,66 days 00:00:00.000000000,66
a7fa04a6b4111cac92989ac266ec40d2,2016-05-11,2016-06-10,30 days 00:00:00.000000000,30
a84478867f4a6fb6450da1cb47458308,2016-03-31,2016-06-25,86 days 00:00:00.000000000,86
a854b4bcf206030120913620bc664396,2016-04-06,2016-06-04,59 days 00:00:00.000000000,59
a8bf411134a27779046e2f7ed3b2e1cf,2016-04-22,2016-06-21,60 days 00:00:00.000000000,60
a909251d04212c2b8d369aa619c13ddf,2016-04-09,2016-05-16,37 days 00:00:00.000000000,37
a95c73a18090636ec3a8033e8a6034c5,2016-04-29,2016-06-26,58 days 00:00:00.000000000,58
a9af04859e568ded6758279d805c56e8,2016-05-04,2016-06-26,53 days 00:00:00.000000000,53
a9dc82f0789aee809c81669dc768ced0,2016-04-08,2016-06-26,79 days 00:00:00.000000000,79
aab4ab866a771d21006a07cfff585eff,2016-05-13,2016-06-26,44 days 00:00:00.000000000,44
ab76a5e04d9126c2070bf84ac419f80e,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
abc63585621a8cc49099bc9dde677f27,2016-05-02,2016-06-26,55 days 00:00:00.000000000,55
ac3c378542ada7cfedc24720ef9e3273,2016-04-26,2016-05-28,32 days 00:00:00.000000000,32
ac51126328b559dd3872766d2455bba0,2016-04-13,2016-05-23,40 days 00:00:00.000000000,40
ac986e2a577103efe48b23cd17a4b6ed,2016-04-15,2016-05-20,35 days 00:00:00.000000000,35
acd5d321f5a7e35ccc3bf80a2c744c36,2016-04-18,2016-06-24,67 days 00:00:00.000000000,67
acd7dc6118befb6724aa3752d1cdbea1,2016-04-19,2016-05-15,26 days 00:00:00.000000000,26
ace64b24a38208dc0712bc65314027ac,2016-05-11,2016-06-26,46 days 00:00:00.000000000,46
acedcaee665d04c791bff1bf848af3a0,2016-05-05,2016-06-26,52 days 00:00:00.000000000,52
ad6a8aef632e7684c3b1e1e9dc0f7d23,2016-05-12,2016-05-16,4 days 00:00:00.000000000,4
add2977c3e55ba8475f60054a75a8b14,2016-05-07,2016-05-17,10 days 00:00:00.000000000,10
ae08f3a379c6069211342d448f74b606,2016-04-17,2016-06-22,66 days 00:00:00.000000000,66
aeda204ee39ccc79f22fe31ed73882ad,2016-04-30,2016-05-13,13 days 00:00:00.000000000,13
af39ba3a5cfaddc35f3c1f92bd860ca9,2016-04-20,2016-06-26,67 days 00:00:00.000000000,67
af452fac966efa9d089953c99045bb20,2016-04-22,2016-06-26,65 days 00:00:00.000000000,65
af4bae4a0b7a75194dbd4951c78bb98a,2016-05-11,2016-05-23,12 days 00:00:00.000000000,12
af74473d8f38c0c3e8cba5b72f747281,2016-04-08,2016-06-19,72 days 00:00:00.000000000,72
af8cad352c24bda90b2a5d07e1049181,2016-05-11,2016-06-26,46 days 00:00:00.000000000,46
afb63eff111f81c66cc01a5c9f64f2a2,2016-05-07,2016-06-26,50 days 00:00:00.000000000,50
afc352444f34fc17d988c3fdf916756b,2016-05-13,2016-06-11,29 days 00:00:00.000000000,29
afc7a3f83a5e5cc87136bceacceed8af,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
b0b60bc559f123caa41ae1e002243c3c,2016-05-13,2016-06-26,44 days 00:00:00.000000000,44
b13f722977cced9ee6d2ad25e8761583,2016-05-13,2016-06-26,44 days 00:00:00.000000000,44
b14d2355eb3b7daf6b07c44a31fb23d4,2016-04-24,2016-06-04,41 days 00:00:00.000000000,41
b1adb42b262bed41aeab28e9f6e93633,2016-04-20,2016-06-01,42 days 00:00:00.000000000,42
b2b3c6614a4a317bdfb7a57ae8a1687d,2016-05-12,2016-06-25,44 days 00:00:00.000000000,44
b2d3f2fb171a12cac427107690c10089,2016-04-29,2016-05-31,32 days 00:00:00.000000000,32
b508b23b0c53f5e3ee71562e531a3a25,2016-04-25,2016-06-25,61 days 00:00:00.000000000,61
b5275d250226cf29df0164d0f62d5ba7,2016-04-04,2016-06-25,82 days 00:00:00.000000000,82
b572ff3bea0c3095a3a5d24db765dd42,2016-04-26,2016-05-31,35 days 00:00:00.000000000,35
b5b10e1d4132c7c1155f88aa00b9a5c5,2016-05-04,2016-06-26,53 days 00:00:00.000000000,53
b5b1d33f7a438b13f85fcc46cc248578,2016-04-16,2016-06-21,66 days 00:00:00.000000000,66
b5d89a7f152103c9fc981e3990e9fc86,2016-04-21,2016-06-23,63 days 00:00:00.000000000,63
b66734bd849ac838a9c0830878837979,2016-04-21,2016-06-25,65 days 00:00:00.000000000,65
b66b0833b679faefba66e3f1b9eb579b,2016-04-10,2016-06-26,77 days 00:00:00.000000000,77
b6b8068eea005094bf1eeab9c35c9c11,2016-04-15,2016-06-26,72 days 00:00:00.000000000,72
b6c8c21a45ce574430158f6230d9e254,2016-05-13,2016-06-26,44 days 00:00:00.000000000,44
b6ec72d2f14dcc90a4e7fd25bd12e9a7,2016-05-03,2016-06-26,54 days 00:00:00.000000000,54
b75fb275f65a39b9ae038a7593d91fcb,2016-04-23,2016-06-22,60 days 00:00:00.000000000,60
b7b0b507d966d1e1735ecaaf0c3ed5b6,2016-04-29,2016-06-26,58 days 00:00:00.000000000,58
b7bd34f3d587ea950dabfd4ac7781f2f,2016-03-29,2016-06-25,88 days 00:00:00.000000000,88
b7de2b55859abf8fb49bf393a5a2816a,2016-05-05,2016-06-26,52 days 00:00:00.000000000,52
b7fbf53260861a5a9022b709abe4d584,2016-04-13,2016-06-19,67 days 00:00:00.000000000,67
b8df3a1ffca045016321353536ac86cf,2016-04-03,2016-04-07,4 days 00:00:00.000000000,4
b93ff367c79f79437eb5b70dc00a33bb,2016-04-10,2016-06-24,75 days 00:00:00.000000000,75
b972617c1e490250b2dbcd3353fd436b,2016-04-08,2016-06-17,70 days 00:00:00.000000000,70
b97fd5240666a3c3ded13df9f73ca71d,2016-05-08,2016-06-26,49 days 00:00:00.000000000,49
b9912d7f760895a9a5f9e046a70e7d8e,2016-04-20,2016-05-05,15 days 00:00:00.000000000,15
b9926f42a5fd6cc0c455fe59a21961ab,2016-04-11,2016-05-26,45 days 00:00:00.000000000,45
ba3a4161ca111c8a2d39a1f1bffd3557,2016-04-21,2016-06-26,66 days 00:00:00.000000000,66
ba5185bc3765e91878ea56a67f156acb,2016-04-21,2016-06-02,42 days 00:00:00.000000000,42
ba78525b3444a3714174f4734720996a,2016-04-25,2016-06-26,62 days 00:00:00.000000000,62
bb2984ebd891be82156fff038a85aafa,2016-04-12,2016-05-26,44 days 00:00:00.000000000,44
bb2993a27d213c0eefab695ef0214fa9,2016-04-22,2016-06-19,58 days 00:00:00.000000000,58
bc8249da3b109151438a85d49300dd0f,2016-04-24,2016-06-26,63 days 00:00:00.000000000,63
bd057e02f75c92917389d90bb215fe91,2016-03-29,2016-03-30,1 days 00:00:00.000000000,1
bd2433d45fc8dcd1c1d01d9c20ca357b,2016-04-06,2016-06-25,80 days 00:00:00.000000000,80
bd26a8a5910f6c87aed2fcce32782fae,2016-04-05,2016-04-17,12 days 00:00:00.000000000,12
bd2cf0eb59f96babbb13b724d8d77b12,2016-04-01,2016-06-12,72 days 00:00:00.000000000,72
bd34a715eef595600ffb4f683ca04e64,2016-04-04,2016-06-25,82 days 00:00:00.000000000,82
bd5cea890904311cd874773b13255406,2016-04-30,2016-06-19,50 days 00:00:00.000000000,50
bd9366761825d97d4c79c2c61638318b,2016-03-29,2016-06-23,86 days 00:00:00.000000000,86
bdca40c895def7985563060c5dcbd0ca,2016-05-12,2016-06-07,26 days 00:00:00.000000000,26
bde37c58877c64b6ce4b309dc2154bad,2016-04-24,2016-05-15,21 days 00:00:00.000000000,21
be22fe5992cb9557d7748113ea1f6057,2016-04-30,2016-05-22,22 days 00:00:00.000000000,22
be34f66b259b110d8908297419741202,2016-03-31,2016-05-18,48 days 00:00:00.000000000,48
bf0a8a6ddc179a9466082343c5862904,2016-04-01,2016-05-07,36 days 00:00:00.000000000,36
bf2693c5774a77e478e418119be97c5c,2016-05-15,2016-05-29,14 days 00:00:00.000000000,14
bf87c4b14479e823c1ce554606f6fdd6,2016-04-15,2016-06-24,70 days 00:00:00.000000000,70
c0640121b56458ccc0d2892067bc463b,2016-04-17,2016-06-26,70 days 00:00:00.000000000,70
c07499b5a6f1090f2fb263ec6ac0660c,2016-04-01,2016-06-26,86 days 00:00:00.000000000,86
c12c2eb875879488e687111335a12805,2016-03-30,2016-06-26,88 days 00:00:00.000000000,88
c1909690dc34d322b9483c10cb1a533a,2016-05-03,2016-06-26,54 days 00:00:00.000000000,54
c1d662bc81ade6c9a1ec161b3076b27e,2016-03-29,2016-06-26,89 days 00:00:00.000000000,89
c1e9b11fb4591a922e98ed4c46063b6a,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
c284230ecd0f82b79b99e8326bc62c6b,2016-04-05,2016-06-23,79 days 00:00:00.000000000,79
c468a648519cd42da75e6aa9dadf733e,2016-04-01,2016-06-26,86 days 00:00:00.000000000,86
c56b62b863a81370827e04d2c0a669a8,2016-04-10,2016-06-06,57 days 00:00:00.000000000,57
c5f1c362617932134aaf950f537061d4,2016-05-11,2016-06-25,45 days 00:00:00.000000000,45
c6ea9e05de9e221aed059ccc8ad5f6bb,2016-04-12,2016-06-26,75 days 00:00:00.000000000,75
c7de222dc1b99eddaa9a665687b94dc3,2016-04-13,2016-06-16,64 days 00:00:00.000000000,64
c7fa83cac784c0f6225cfe30bb96572b,2016-05-11,2016-05-23,12 days 00:00:00.000000000,12
c826130d392023b4c535431e2616e88b,2016-04-12,2016-06-24,73 days 00:00:00.000000000,73
c8932c12e8ac6691d5c7c27ba8ecb967,2016-04-17,2016-06-23,67 days 00:00:00.000000000,67
c8b0c99b2c6537769427fe4eec396e55,2016-04-17,2016-06-20,64 days 00:00:00.000000000,64
c8f03786f7e1b205a9d38722fc3651e6,2016-04-05,2016-06-26,82 days 00:00:00.000000000,82
c95b96b3d38fbf45da2bc43db49861c5,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
c95f5d4bedbea37cf208fc3e70e7e75e,2016-04-07,2016-06-23,77 days 00:00:00.000000000,77
c97e3d0c075030df5478bf3e679f97bd,2016-05-06,2016-06-26,51 days 00:00:00.000000000,51
c97fa24cacdc7b092c81d9556d4a3aab,2016-04-07,2016-06-12,66 days 00:00:00.000000000,66
c9b9fc54bf7c8edcbe35b1091f38cf0f,2016-04-19,2016-06-04,46 days 00:00:00.000000000,46
cacd66f64a54dca26e17f19a6344c369,2016-04-14,2016-06-19,66 days 00:00:00.000000000,66
cad3107b4ec2400c662cd8eab4e20026,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
cae89a5674ccf4bb1a78708926697f8b,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
cb5ecf234f7492c867bfa875a2c677b5,2016-03-29,2016-06-14,77 days 00:00:00.000000000,77
cbba49117a03fd2f578022eab904dced,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
cc2186bc2bd14948eb9b490d14fcd686,2016-05-03,2016-05-14,11 days 00:00:00.000000000,11
cc5b9b32417adab54115cc8eabc5695d,2016-05-04,2016-06-24,51 days 00:00:00.000000000,51
ccf0631bc6ad481b3d7becb69564f61b,2016-05-05,2016-05-21,16 days 00:00:00.000000000,16
cd970d2e7d3034e5946e71db0b4869c5,2016-04-08,2016-06-26,79 days 00:00:00.000000000,79
cdab4b0c1ece5d2bc1d671ef6bf21382,2016-04-29,2016-06-11,43 days 00:00:00.000000000,43
cdca9a75635698b016fdb75f95f561c0,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
cdfff0fd9f4511931eff58f549fffc12,2016-04-06,2016-06-25,80 days 00:00:00.000000000,80
ce577ac73e9022772835abf8d37e91d5,2016-04-11,2016-04-21,10 days 00:00:00.000000000,10
ce5b4b1624afd0dd514e8997a2a1ff1d,2016-04-06,2016-04-22,16 days 00:00:00.000000000,16
cea2a4389f823240e8dfbc3ea95e42f0,2016-04-09,2016-06-15,67 days 00:00:00.000000000,67
cf27028c2fe4a9fe00795d0d4dd23a18,2016-04-08,2016-06-26,79 days 00:00:00.000000000,79
cf6f95dab8e87ebc3405e8b6fc02137e,2016-05-01,2016-06-26,56 days 00:00:00.000000000,56
cfa62004631bfdbb0d9f842d69cc502d,2016-04-13,2016-06-26,74 days 00:00:00.000000000,74
cfa9233eafdbccac8d2a864b0df390d4,2016-04-06,2016-05-03,27 days 00:00:00.000000000,27
d093196b2758f39a4548faed9e365d89,2016-05-03,2016-06-24,52 days 00:00:00.000000000,52
d0f374c7d36c93ba0772626d4c4e6f7a,2016-03-30,2016-06-26,88 days 00:00:00.000000000,88
d1576672b9ddf17e405ad295e66048ba,2016-03-29,2016-04-18,20 days 00:00:00.000000000,20
d1b2185245eeac47821e98471c915947,2016-04-21,2016-05-30,39 days 00:00:00.000000000,39
d27b078b9f801a979bda2687ef91159a,2016-04-19,2016-06-26,68 days 00:00:00.000000000,68
d28f88b9d68ac9a2c0586728bdc91bcf,2016-04-08,2016-06-26,79 days 00:00:00.000000000,79
d2fe91351bb890ca8ea9b76201b05964,2016-05-09,2016-06-01,23 days 00:00:00.000000000,23
d3121b735af2bb94568c8070aaf05110,2016-04-04,2016-06-25,82 days 00:00:00.000000000,82
d31eded9263eab43f614eecc6a52a0f5,2016-05-07,2016-06-24,48 days 00:00:00.000000000,48
d42d0642a28cb2d7415bc7176fdfcb9c,2016-04-11,2016-06-23,73 days 00:00:00.000000000,73
d4867a7af060ee2a814c6be63b48473a,2016-04-20,2016-06-26,67 days 00:00:00.000000000,67
d499ea144d46d394e7ece7dc53e9fd41,2016-03-30,2016-06-26,88 days 00:00:00.000000000,88
d4aa396834f13300174eabfaf0b40b50,2016-05-12,2016-06-18,37 days 00:00:00.000000000,37
d4eaaf54bb4d9446ec26ce36f33ef94f,2016-04-06,2016-04-28,22 days 00:00:00.000000000,22
d500e63eb4adbab2fb34140565ae4d20,2016-04-11,2016-06-26,76 days 00:00:00.000000000,76
d54674169d8b98851d54d79405c5d261,2016-04-01,2016-06-23,83 days 00:00:00.000000000,83
d60d9f944d86cc7539bb6b7a11646149,2016-04-08,2016-06-25,78 days 00:00:00.000000000,78
d6277e6596f855c87627312e947e4f9c,2016-04-10,2016-06-25,76 days 00:00:00.000000000,76
d6758947058995dbeeabc5e812c00cea,2016-05-04,2016-06-25,52 days 00:00:00.000000000,52
d787d7b7e3798edd7498b9cbd9b59206,2016-05-14,2016-05-22,8 days 00:00:00.000000000,8
d7ae05b007ca320a0d1fb128ccced638,2016-04-04,2016-05-31,57 days 00:00:00.000000000,57
d7e035984d4fba2d14bc37f1992a061f,2016-04-13,2016-04-24,11 days 00:00:00.000000000,11
d7ecbe31d65faefa7c5314baafd6c4ce,2016-04-12,2016-06-25,74 days 00:00:00.000000000,74
d876df0212e45f5a630b89f5a04532fa,2016-04-26,2016-05-10,14 days 00:00:00.000000000,14
d952de85df73349f0280fbb2345148ae,2016-04-23,2016-05-22,29 days 00:00:00.000000000,29
d967f5296732fa55266b5f1314e7447b,2016-04-09,2016-06-26,78 days 00:00:00.000000000,78
d9b4803fb9c57a061205f7376aed60a5,2016-05-13,2016-06-25,43 days 00:00:00.000000000,43
d9ef4b835e202c9b24315b999894362a,2016-05-01,2016-06-26,56 days 00:00:00.000000000,56
da3325f424c71942ca8a3401615a0e6c,2016-04-04,2016-05-29,55 days 00:00:00.000000000,55
da436a25d31e42fa12c800bacf3d8032,2016-04-27,2016-05-02,5 days 00:00:00.000000000,5
da8f13b0ebc53fe1147d982f087b5806,2016-04-05,2016-05-25,50 days 00:00:00.000000000,50
daddf0bdb8874309dd07bd9d91396166,2016-04-24,2016-06-15,52 days 00:00:00.000000000,52
dae249fc394c9bdf02f7d8bb1ff55733,2016-04-12,2016-06-21,70 days 00:00:00.000000000,70
db63522a6a88af9b817df48e3f6bad15,2016-05-10,2016-06-26,47 days 00:00:00.000000000,47
db9cf75a3edf5b1d38fdf560682cec48,2016-04-07,2016-06-26,80 days 00:00:00.000000000,80
dc39121d4440ef9d34bb2cfac0f1bf2f,2016-03-30,2016-06-24,86 days 00:00:00.000000000,86
dc5fe88ac0b99e77e8630795cfc16981,2016-04-01,2016-06-13,73 days 00:00:00.000000000,73
dc9a5809e396367a5a0767ac9226a64f,2016-04-21,2016-05-06,15 days 00:00:00.000000000,15
dca7c0d776c64df418bf3b63756927c2,2016-04-17,2016-05-02,15 days 00:00:00.000000000,15
dccfed81fccb496e10c26074253a1330,2016-03-31,2016-06-17,78 days 00:00:00.000000000,78
dddf432269175b67f5d9c55c3b36bdef,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
ddee9dcc776c7b87e68628ffa0f99dc7,2016-04-13,2016-05-30,47 days 00:00:00.000000000,47
ddf9fad53fff9a2f2ded181e1144b47f,2016-03-31,2016-04-15,15 days 00:00:00.000000000,15
de0746635475c2be3d26489184659460,2016-04-18,2016-06-03,46 days 00:00:00.000000000,46
de5fed97bda5c8aeca0d5c6a47f2deec,2016-04-13,2016-06-22,70 days 00:00:00.000000000,70
de9e048c789a0ddc487baae5929f51f9,2016-04-05,2016-06-25,81 days 00:00:00.000000000,81
ded0963ff2f6582b382b72de6f123a08,2016-03-29,2016-06-07,70 days 00:00:00.000000000,70
df11122e91571fcd91143da33fd3542a,2016-04-30,2016-05-14,14 days 00:00:00.000000000,14
df9ab418e87b21319bdfe389a4552e08,2016-05-15,2016-06-26,42 days 00:00:00.000000000,42
dfe29c1db80f470f4fa8046bc7e5d8a0,2016-04-09,2016-06-04,56 days 00:00:00.000000000,56
e02f0f208e1f02b7672ff2ed8bd1bcd3,2016-04-18,2016-06-23,66 days 00:00:00.000000000,66
e0449ff246754057062a6331c7a7b661,2016-04-18,2016-06-26,69 days 00:00:00.000000000,69
e0493acb44c53e68e3c3aca626cd466b,2016-05-07,2016-06-01,25 days 00:00:00.000000000,25
e065a88039052c0f4e552886fab4d99f,2016-04-21,2016-06-26,66 days 00:00:00.000000000,66
e08a1154c61bfa0adb7a029eed7df122,2016-04-05,2016-04-26,21 days 00:00:00.000000000,21
e0a98706329350c48ea450d1705bdd86,2016-04-04,2016-06-26,83 days 00:00:00.000000000,83
e0e3594e7d43742458a79799c7a5dd6c,2016-04-01,2016-06-22,82 days 00:00:00.000000000,82
e0e76adfaac64932530b49127890139c,2016-03-31,2016-06-26,87 days 00:00:00.000000000,87
e121472f6b4dd372dfceb87c7e30cbac,2016-04-15,2016-06-02,48 days 00:00:00.000000000,48
e1970a13e4fbb03fee21f66f7a97f5eb,2016-04-21,2016-06-25,65 days 00:00:00.000000000,65
e1b7e1ea030de78f88501a832cb007b2,2016-05-04,2016-06-26,53 days 00:00:00.000000000,53
e1d2df8059744cac678fbdc113e9e697,2016-03-28,2016-04-14,17 days 00:00:00.000000000,17
e225e4363d4ef824640866378d49a878,2016-04-26,2016-06-26,61 days 00:00:00.000000000,61
e246b5012a29db02ad24ce4b7e332b9b,2016-03-29,2016-05-21,53 days 00:00:00.000000000,53
e253f0cb570353173a73119dcc0e54d2,2016-05-11,2016-06-26,46 days 00:00:00.000000000,46
e26a411f427d8387e1244ece6053c940,2016-04-18,2016-06-23,66 days 00:00:00.000000000,66
e2dc374288c7edd10ce6647a8e6ae548,2016-04-13,2016-06-26,74 days 00:00:00.000000000,74
e31ae4a7e10b56e18f3f988fe48acbcb,2016-03-30,2016-06-23,85 days 00:00:00.000000000,85
e3306c36e5fe929405591869e0ee98d5,2016-04-24,2016-06-26,63 days 00:00:00.000000000,63
e33e7bd3f983ccbc3014e3689b1062f7,2016-04-22,2016-05-21,29 days 00:00:00.000000000,29
e35d490b495edf857a448653e036bd44,2016-03-31,2016-04-14,14 days 00:00:00.000000000,14
e38156350137c3a0df6b4b43c002ce0b,2016-04-23,2016-06-24,62 days 00:00:00.000000000,62
e4038e6006053cadf0bb2f8795e6c9eb,2016-04-24,2016-06-26,63 days 00:00:00.000000000,63
e4f3a9d5cf57b9b518136afd9757f76d,2016-03-28,2016-03-31,3 days 00:00:00.000000000,3
e58dab18de6e4134d8b232e57ce1d86e,2016-05-10,2016-06-26,47 days 00:00:00.000000000,47
e610084768b3d8313be3a7dd22e5e5e7,2016-04-06,2016-04-25,19 days 00:00:00.000000000,19
e61357801b8cc7a4b40cf736e6890972,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
e64f09e2fba9abd0daf0668bbcd7ae97,2016-04-28,2016-06-23,56 days 00:00:00.000000000,56
e67fc482899bea76fa32d6274607140d,2016-05-07,2016-06-26,50 days 00:00:00.000000000,50
e72a4e847306ddfd0540d630c79b33e4,2016-05-06,2016-05-20,14 days 00:00:00.000000000,14
e76529a86a5efc221a88a6c91a75ea59,2016-04-19,2016-06-26,68 days 00:00:00.000000000,68
e8b60c6f666907603bb5d70aa8cc6c80,2016-05-07,2016-06-25,49 days 00:00:00.000000000,49
e8d73d55baeb522ef8843cb54cd08df0,2016-04-02,2016-06-26,85 days 00:00:00.000000000,85
e8efeab7179493aca6effda3bf21833e,2016-04-27,2016-06-22,56 days 00:00:00.000000000,56
e91240606aaab23860bfba718c858d30,2016-05-12,2016-06-26,45 days 00:00:00.000000000,45
e9555a277c135c402a14d12b819de1aa,2016-05-02,2016-06-25,54 days 00:00:00.000000000,54
e9651415a968663e49b62c29e5d89137,2016-04-14,2016-06-26,73 days 00:00:00.000000000,73
ea1f8d9a6f34043a8e8a3f78dbda7f9a,2016-04-05,2016-06-14,70 days 00:00:00.000000000,70
eb48fcd046d9d869a6c6eccd90392480,2016-04-22,2016-06-25,64 days 00:00:00.000000000,64
ec1637dbd16bb38ec0b5a93c14373364,2016-04-27,2016-06-24,58 days 00:00:00.000000000,58
ec27575c98217627a852f24fe4233e5d,2016-05-02,2016-06-19,48 days 00:00:00.000000000,48
ec78920915122cbe500fcb475a8fb5d3,2016-05-08,2016-06-26,49 days 00:00:00.000000000,49
ec91bf40df64a813b83c67f46118de37,2016-04-26,2016-06-26,61 days 00:00:00.000000000,61
ed0c7d2a0d5f60d527c0c3643495ddca,2016-04-28,2016-05-28,30 days 00:00:00.000000000,30
ed1aeb39f5da7d42d10a92653319b951,2016-04-06,2016-06-17,72 days 00:00:00.000000000,72
edc891e47623366a2aaa2b1a32ae1fa1,2016-04-15,2016-06-25,71 days 00:00:00.000000000,71
edca8abe7dd3a699bde27f9241e73dda,2016-04-26,2016-06-02,37 days 00:00:00.000000000,37
ee8b2edb7ef82ae69ccc57bba1889a40,2016-04-05,2016-06-25,81 days 00:00:00.000000000,81
eeb00fe9de3e348006f6f7128e6cf4e3,2016-03-29,2016-06-24,87 days 00:00:00.000000000,87
eece82fe623b4bb335a9b9e20eb0ca54,2016-04-28,2016-06-26,59 days 00:00:00.000000000,59
eedb2d3b82cd4276804c339cae45fef4,2016-04-22,2016-06-26,65 days 00:00:00.000000000,65
eef12344364d2a2e1e2d581287cf9cd8,2016-04-09,2016-06-26,78 days 00:00:00.000000000,78
eef2e2ad223c5c824565b3d98086e7fc,2016-04-05,2016-06-23,79 days 00:00:00.000000000,79
ef3970fc96947901f21cb6dff853b8a8,2016-05-06,2016-06-26,51 days 00:00:00.000000000,51
ef3e90cd957439dcf1a2afcfc4b0cad7,2016-04-26,2016-06-26,61 days 00:00:00.000000000,61
f0124196d19be156b58f64700fdac7e0,2016-04-21,2016-06-26,66 days 00:00:00.000000000,66
f06398053a230bf914041eb897dc8d62,2016-04-09,2016-04-21,12 days 00:00:00.000000000,12
f0df79d10df44f18742682108b17f60a,2016-03-28,2016-06-24,88 days 00:00:00.000000000,88
f129b4923a3e5d5f676a592a8e4b7efd,2016-04-12,2016-06-06,55 days 00:00:00.000000000,55
f14169430d2a1ccb92266e8fb27b5bb7,2016-04-12,2016-06-26,75 days 00:00:00.000000000,75
f17cfca756365f6863a241ea96ab9f75,2016-04-16,2016-06-26,71 days 00:00:00.000000000,71
